ElementId,Category,FamilyAndType,Mark,LocationType,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1209061,Supports,"2'-8"" Picket",,Point,-18.0415,28.4709,9.6538,-18.0415,28.4709,-18.0415,28.4709,-18.0691,28.4433,-18.0139,28.4985
1209062,Supports,"2'-8"" Picket",,Point,-17.7658,28.3619,9.8028,-17.7658,28.3619,-17.7658,28.3619,-17.7922,28.3355,-17.7394,28.3883
1209063,Supports,"2'-8"" Picket",,Point,-17.4804,28.2816,9.9518,-17.4804,28.2816,-17.4804,28.2816,-17.5054,28.2566,-17.4555,28.3065
1209064,Supports,"2'-8"" Picket",,Point,-17.1884,28.2306,10.1008,-17.1884,28.2306,-17.1884,28.2306,-17.2116,28.2073,-17.1652,28.2538
1209065,Supports,"2'-8"" Picket",,Point,-16.8927,28.2095,10.2498,-16.8927,28.2095,-16.8927,28.2095,-16.9139,28.1882,-16.8714,28.2307
1209066,Supports,"2'-8"" Picket",,Point,-16.5964,28.2185,10.3988,-16.5964,28.2185,-16.5964,28.2185,-16.6188,28.1961,-16.5739,28.2410
1209067,Supports,"2'-8"" Picket",,Point,-16.3025,28.2576,10.5477,-16.3025,28.2576,-16.3025,28.2576,-16.3268,28.2333,-16.2782,28.2819
1209068,Supports,"2'-8"" Picket",,Point,-16.0141,28.3263,10.6967,-16.0141,28.3263,-16.0141,28.3263,-16.0400,28.3004,-15.9883,28.3521
1209069,Supports,"2'-8"" Picket",,Point,-15.7342,28.4239,10.8457,-15.7342,28.4239,-15.7342,28.4239,-15.7614,28.3967,-15.7071,28.4510
1209070,Supports,"2'-8"" Picket",,Point,-15.4656,28.5494,10.9947,-15.4656,28.5494,-15.4656,28.5494,-15.4938,28.5213,-15.4375,28.5776
1209071,Supports,"2'-8"" Picket",,Point,-15.2112,28.7016,11.1437,-15.2112,28.7016,-15.2112,28.7016,-15.2401,28.6727,-15.1823,28.7305
1209072,Supports,"2'-8"" Picket",,Point,-14.9735,28.8787,11.2927,-14.9735,28.8787,-14.9735,28.8787,-15.0029,28.8494,-14.9442,28.9081
1209073,Supports,"2'-8"" Picket",,Point,-14.7551,29.0791,11.4417,-14.7551,29.0791,-14.7551,29.0791,-14.7845,29.0497,-14.7256,29.1086
1209074,Supports,"2'-8"" Picket",,Point,-14.5581,29.3007,11.5907,-14.5581,29.3007,-14.5581,29.3007,-14.5874,29.2714,-14.5288,29.3300
1209075,Supports,"2'-8"" Picket",,Point,-14.3846,29.5411,11.7396,-14.3846,29.5411,-14.3846,29.5411,-14.4134,29.5123,-14.3558,29.5699
1209076,Supports,"2'-8"" Picket",,Point,-14.2364,29.7978,11.8886,-14.2364,29.7978,-14.2364,29.7978,-14.2644,29.7698,-14.2084,29.8259
1209077,Supports,"2'-8"" Picket",,Point,-14.1150,30.0683,12.0376,-14.1150,30.0683,-14.1150,30.0683,-14.1420,30.0413,-14.0881,30.0953
1209815,Runs,Spiral,,BBoxCenter,-16.8333,31.1255,13.4583,-16.8333,31.1255,-16.8333,31.1255,-19.8333,28.1255,-13.8333,34.1255
1226933,Walls,"Core - Concrete 12""",,CurveMidpt,41.2500,-11.8750,0.0000,41.2500,-11.8750,41.2500,-11.8750,40.7500,-26.1250,41.7500,2.3750
1233135,Planting,15' Canopy,,Point,-104.2708,-26.5589,-5.2500,-104.2708,-26.5589,-104.2708,-26.5589,-111.9792,-34.2672,-96.5625,-18.5994
1233374,Planting,15' Canopy,,Point,-104.2708,-10.6621,-5.2500,-104.2708,-10.6621,-104.2708,-10.6621,-111.9792,-18.3704,-96.5625,-2.7026
1233380,Planting,15' Canopy,,Point,-88.3308,-10.6590,-4.4167,-88.3308,-10.6590,-88.3308,-10.6590,-96.0392,-18.3673,-80.6225,-2.6995
1233388,Planting,15' Canopy,,Point,-88.3308,-26.5495,-4.4167,-88.3308,-26.5495,-88.3308,-26.5495,-96.0392,-34.2579,-80.6225,-18.5901
1233396,Planting,15' Canopy,,Point,-80.2920,-18.5750,-4.4167,-80.2920,-18.5750,-80.2920,-18.5750,-88.0003,-26.2834,-72.5836,-10.6156
1233404,Planting,15' Canopy,,Point,-72.3333,-10.6590,-4.4167,-72.3333,-10.6590,-72.3333,-10.6590,-80.0517,-18.3773,-64.6150,-2.6995
1233412,Planting,15' Canopy,,Point,-72.3333,-26.5495,-4.4167,-72.3333,-26.5495,-72.3333,-26.5495,-80.0517,-34.2679,-64.6150,-18.5901
1233420,Planting,15' Canopy,,Point,-64.2920,-18.5750,-4.4167,-64.2920,-18.5750,-64.2920,-18.5750,-72.0003,-26.2834,-56.5836,-10.6156
1233428,Planting,15' Canopy,,Point,-56.3258,-10.6590,-4.4167,-56.3258,-10.6590,-56.3258,-10.6590,-64.0342,-18.3673,-48.6175,-2.6995
1233438,Planting,15' Canopy,,Point,-56.3258,-26.5495,-4.4167,-56.3258,-26.5495,-56.3258,-26.5495,-64.0342,-34.2579,-48.6175,-18.5901
1235583,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,3.5833,13.8750,8.0833,3.5833,13.8750,3.5833,13.8750,3.0938,8.7500,4.0729,18.7448
1239522,Entourage,Dwayne,,Point,-85.6037,20.5000,5.5000,-85.6037,20.5000,-85.6037,20.5000,-86.6631,19.3831,-84.4604,21.5859
1239582,Entourage,YinYin,,Point,-87.7995,20.1250,5.5000,-87.7995,20.1250,-87.7995,20.1250,-88.9120,19.0125,-86.6870,21.2375
1240635,Stairs,Stair,,BBoxCenter,-54.1354,30.2083,-0.1432,-54.1354,30.2083,-54.1354,30.2083,-57.6667,20.7500,-50.6042,39.6667
1240636,Railings,Pipe-Wall Mount,,BBoxCenter,-54.3924,29.1875,2.4375,-54.3924,29.1875,-54.3924,29.1875,-58.9167,18.5833,-49.8681,39.7917
1240640,Railings,Glass Panel - Bottom Fill (Extension Bottom),,BBoxCenter,-71.9792,27.3281,1.6826,-71.9792,27.3281,-71.9792,27.3281,-89.6042,18.7396,-54.3542,35.9167
1240644,Handrails,Pipe - Wall Mount,,BBoxCenter,-54.7604,29.1250,2.5625,-54.7604,29.1250,-54.7604,29.1250,-58.9167,18.5833,-50.6042,39.6667
1240680,Supports,Metal - Circular,,Point,-50.7917,30.9188,3.6949,-50.7917,30.9188,-50.7917,30.9188,-50.8158,30.1828,-50.6042,31.0438
1240681,Supports,Metal - Circular,,Point,-50.7917,33.9663,5.5927,-50.7917,33.9663,-50.7917,33.9663,-50.8158,33.2303,-50.6042,34.0913
1240688,Supports,Metal - Circular,,Point,-50.7917,37.4638,5.9250,-50.7917,37.4638,-50.7917,37.4638,-50.8158,36.7278,-50.6042,37.5888
1240722,Supports,Metal - Circular,,Point,-52.4379,39.4792,5.9250,-52.4379,39.4792,-52.4379,39.4792,-52.5629,39.4550,-51.7019,39.6667
1240811,Runs,"2"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-52.5208,27.6771,-0.2083,-52.5208,27.6771,-52.5208,27.6771,-54.4375,20.7500,-50.6042,34.6042
1240813,Supports,"Stringer - 2"" Width",,BBoxCenter,-54.5208,27.8641,-0.2083,-54.5208,27.8641,-54.5208,27.8641,-54.6042,20.7500,-54.4375,34.9782
1240814,Supports,"Stringer - 2"" Width",,BBoxCenter,-50.6875,27.8641,-0.2083,-50.6875,27.8641,-50.6875,27.8641,-50.7708,20.7500,-50.6042,34.9782
1240916,Runs,"2"" Tread 1"" Nosing 1/4"" Riser",,BBoxCenter,-56.3437,37.7500,-0.2083,-56.3437,37.7500,-56.3437,37.7500,-57.7708,35.8333,-54.9167,39.6667
1240918,Landings,Non-Monolithic Landing,,BBoxCenter,-52.8854,37.0000,-0.2083,-52.8854,37.0000,-52.8854,37.0000,-55.0000,34.5000,-50.7708,39.5000
1240920,Supports,"Stringer - 2"" Width",,BBoxCenter,-56.0521,35.7500,-0.1432,-56.0521,35.7500,-56.0521,35.7500,-57.6667,35.6667,-54.4375,35.8333
1240921,Supports,"Stringer - 2"" Width",,BBoxCenter,-55.9295,39.5833,-0.1432,-55.9295,39.5833,-55.9295,39.5833,-57.6667,39.5000,-54.1923,39.6667
1240922,Supports,"Stringer - 2"" Width",,BBoxCenter,-54.6771,35.8333,-0.2083,-54.6771,35.8333,-54.6771,35.8333,-54.9167,35.8333,-54.4375,35.8333
1240924,Supports,"Stringer - 2"" Width",,BBoxCenter,-50.6875,37.0833,-0.2083,-50.6875,37.0833,-50.6875,37.0833,-50.7708,34.5000,-50.6042,39.6667
1240959,Supports,"Stringer - 2"" Width",,BBoxCenter,-54.5208,35.1667,-0.2083,-54.5208,35.1667,-54.5208,35.1667,-54.6042,34.5000,-54.4375,35.8333
1240960,Supports,"Stringer - 2"" Width",,BBoxCenter,-52.7604,39.5833,-0.2083,-52.7604,39.5833,-52.7604,39.5833,-54.9167,39.5000,-50.6042,39.6667
1240988,Supports,Metal - Circular,,Point,-55.7236,39.4792,6.9983,-55.7236,39.4792,-55.7236,39.4792,-55.8486,39.4550,-54.9875,39.6667
1244066,Walls,"Core - Concrete 12""",,CurveMidpt,-100.1250,42.7370,-5.9167,-100.1250,42.7370,-100.1250,42.7370,-100.6250,41.6979,-99.6250,43.2500
1245348,Walls,"Core - Concrete 12""",,CurveMidpt,-49.2500,27.3542,-3.4583,-49.2500,27.3542,-49.2500,27.3542,-49.7500,18.4844,-48.7500,36.2240
1247377,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-57.7656,28.3073,-5.9167,-57.7656,28.3073,-57.7656,28.3073,-57.9688,20.1875,-57.5625,36.2240
1247474,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-61.5078,20.3906,-5.9167,-61.5078,20.3906,-61.5078,20.3906,-65.5521,20.1875,-57.7656,20.5938
1247521,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-61.5078,28.1302,-5.9167,-61.5078,28.1302,-61.5078,28.1302,-65.2500,27.9271,-57.7656,28.3333
1257762,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,-95.3021,18.6875,-5.9167,-95.3021,18.6875,-95.3021,18.6875,-100.1250,18.2604,-90.4792,19.1146
1258318,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,-90.4792,13.8802,-5.9167,-90.4792,13.8802,-90.4792,13.8802,-90.9063,8.6458,-90.0521,19.1146
1262326,Furniture,"66"" x 36""",,Point,-87.3646,29.9583,5.5000,-87.3646,29.9583,-87.3646,29.9583,-90.1146,28.4583,-84.6146,31.4583
1262871,Furniture,Banquette - Single,,Point,-84.6146,33.4583,5.5000,-84.6146,33.4583,-84.6146,33.4583,-90.1146,31.2432,-84.6146,33.7917
1263067,Furniture,Banquette - Single,,Point,-84.6146,26.4583,5.5000,-84.6146,26.4583,-84.6146,26.4583,-90.1146,26.1250,-84.6146,28.6734
1263462,Furniture,Banquette - Single,,Point,-98.7396,41.6667,5.5000,-98.7396,41.6667,-98.7396,41.6667,-99.0729,38.0000,-96.5245,41.6667
1263463,Furniture,"44"" x 30""",,Point,-95.4896,39.8333,5.5000,-95.4896,39.8333,-95.4896,39.8333,-96.7396,38.0000,-94.2396,41.6667
1263464,Furniture,Banquette - Single,,Point,-92.2396,41.6667,5.5000,-92.2396,41.6667,-92.2396,41.6667,-94.4547,38.0000,-91.9062,41.6667
1263584,Windows,"50"" x 80""",182,Point,-95.7500,42.2240,9.0000,-95.7500,42.2240,-95.7500,42.2240,-98.0625,41.5938,-93.4375,43.2287
1263678,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-50.4271,24.7526,-5.9167,-50.4271,24.7526,-50.4271,24.7526,-50.6042,9.6615,-50.2500,40.0208
1263784,Walls,"Core - Concrete 12""",,CurveMidpt,-49.2500,30.3464,18.8333,-49.2500,30.3464,-49.2500,30.3464,-49.7500,18.4844,-48.7500,42.2083
1266477,Furniture,Banquette - Double,,Point,-82.8333,38.0000,5.5000,-82.8333,38.0000,-82.8333,38.0000,-85.0484,38.0000,-80.2849,41.6667
1266478,Furniture,Banquette - Single,,Point,-89.3333,41.6667,5.5000,-89.3333,41.6667,-89.3333,41.6667,-89.6667,38.0000,-87.1182,41.6667
1266479,Furniture,"44"" x 30""",,Point,-86.0833,39.8333,5.5000,-86.0833,39.8333,-86.0833,39.8333,-87.3333,38.0000,-84.8333,41.6667
1266480,Furniture,Banquette - Single,,Point,-69.1667,40.5000,5.5000,-69.1667,40.5000,-69.1667,40.5000,-71.3818,38.0000,-68.8333,40.5000
1266481,Furniture,"44"" x 30""",,Point,-79.2500,39.8333,5.5000,-79.2500,39.8333,-79.2500,39.8333,-80.5000,38.0000,-78.0000,41.6667
1266850,Furniture,Banquette - Double,,Point,-76.0000,38.0000,5.5000,-76.0000,38.0000,-76.0000,38.0000,-78.2151,38.0000,-73.4516,41.6667
1266851,Furniture,"44"" x 30""",,Point,-72.4167,39.8333,5.5000,-72.4167,39.8333,-72.4167,39.8333,-73.6667,38.0000,-71.1667,41.6667
1267596,Windows,"50"" x 80""",183,Point,-73.2917,42.2240,9.0000,-73.2917,42.2240,-73.2917,42.2240,-75.6042,41.5938,-70.9792,43.2287
1270819,Top Rails,"Elliptical - 1 1/2"" x 1 1/8"" (Extension Bottom)",,BBoxCenter,-71.9687,27.3281,1.9948,-71.9687,27.3281,-71.9687,27.3281,-89.5833,18.7396,-54.3542,35.9167
1271194,Specialty Equipment,TrashContainer,,Point,-68.7083,39.5000,5.5000,-68.7083,39.5000,-68.7083,39.5000,-68.7083,39.5000,-66.7083,41.5000
1271299,Specialty Equipment,TrashContainer,,Point,-97.2500,19.2813,5.5000,-97.2500,19.2813,-97.2500,19.2813,-99.2500,19.2813,-97.2500,21.2813
1272069,Walls,Block 37 Pilaster,,CurveMidpt,-50.2708,-27.7125,-5.9167,-50.2708,-27.7125,-50.2708,-27.7125,-50.6042,-28.6750,-49.9375,-26.7500
1272219,Walls,Block 37 Pilaster,,CurveMidpt,-50.0104,-28.6750,-5.9167,-50.0104,-28.6750,-50.0104,-28.6750,-50.6042,-29.0083,-49.7500,-28.3416
1275285,Grids,1,,BBoxCenter,-110.5000,16.6172,12.0833,-110.5000,16.6172,-110.5000,16.6172,-112.5000,-43.5614,-108.5000,76.7958
1275286,Grids,E,,BBoxCenter,-18.7451,41.4583,12.0833,-18.7451,41.4583,-18.7451,41.4583,-127.2600,39.4583,89.7698,43.4583
1275287,Grids,D,,BBoxCenter,-18.7451,19.2083,12.0833,-18.7451,19.2083,-18.7451,19.2083,-127.2600,17.2083,89.7698,21.2083
1275288,Grids,C,,BBoxCenter,-18.7451,2.5000,12.0833,-18.7451,2.5000,-18.7451,2.5000,-127.2600,0.5000,89.7698,4.5000
1275289,Grids,A,,BBoxCenter,-18.7451,-27.5417,12.0833,-18.7451,-27.5417,-18.7451,-27.5417,-127.2600,-29.5417,89.7698,-25.5417
1275290,Grids,B,,BBoxCenter,-18.7451,-12.7083,12.0833,-18.7451,-12.7083,-18.7451,-12.7083,-127.2600,-14.7083,89.7698,-10.7083
1275291,Grids,4,,BBoxCenter,-49.2500,16.6172,12.0833,-49.2500,16.6172,-49.2500,16.6172,-51.2500,-43.5614,-47.2500,76.7958
1275292,Grids,5,,BBoxCenter,-20.2500,16.6172,12.0833,-20.2500,16.6172,-20.2500,16.6172,-22.2500,-43.5614,-18.2500,76.7958
1275293,Grids,6,,BBoxCenter,3.5833,16.6172,12.0833,3.5833,16.6172,3.5833,16.6172,1.5833,-43.5614,5.5833,76.7958
1275294,Grids,8,,BBoxCenter,41.2500,16.6172,12.0833,41.2500,16.6172,41.2500,16.6172,39.2500,-43.5614,43.2500,76.7958
1275295,Grids,9,,BBoxCenter,64.1132,16.7306,12.0833,64.1132,16.7306,64.1132,16.7306,55.2013,-43.5614,73.0250,77.0226
1275296,Grids,7,,BBoxCenter,23.9167,16.6172,12.0833,23.9167,16.6172,23.9167,16.6172,21.9167,-43.5614,25.9167,76.7958
1275297,Grids,2,,BBoxCenter,-90.7917,16.6172,12.0833,-90.7917,16.6172,-90.7917,16.6172,-92.7917,-43.5614,-88.7917,76.7958
1275298,Grids,3,,BBoxCenter,-70.0000,16.6172,12.0833,-70.0000,16.6172,-70.0000,16.6172,-72.0000,-43.5614,-68.0000,76.7958
1275300,Grids,B.1,,BBoxCenter,-18.7451,-5.7917,12.0833,-18.7451,-5.7917,-18.7451,-5.7917,-127.2600,-7.7917,89.7698,-3.7917
1275855,Columns,"24""D x 24""W",,Point,-20.2500,2.5000,0.0000,-20.2500,2.5000,-20.2500,2.5000,-21.2500,1.5000,-19.2500,3.5000
1275998,Columns,"24""D x 24""W",,Point,-20.2500,-12.7083,0.0000,-20.2500,-12.7083,-20.2500,-12.7083,-21.2500,-13.7083,-19.2500,-11.7083
1279689,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-28.7292,-8.1771,8.0833,-28.7292,-8.1771,-28.7292,-8.1771,-29.0313,-12.0937,-28.4271,-4.4635
1280871,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,19.8958,19.0781,8.0833,19.8958,19.0781,19.8958,19.0781,19.5938,15.2656,20.1979,23.0938
1286004,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,24.4427,21.0182,8.0833,24.4427,21.0182,24.4427,21.0182,24.2396,19.9792,24.6458,22.0573
1286298,Walls,"Chase - GWB & Metal Stud 2 1/4""",,CurveMidpt,23.9219,18.5729,8.0833,23.9219,18.5729,23.9219,18.5729,23.2917,18.4792,24.5521,18.6667
1288369,Walls,"Chase - GWB & Metal Stud 2 1/4""",,CurveMidpt,23.9219,19.9792,8.0833,23.9219,19.9792,23.9219,19.9792,23.2917,19.8854,24.6458,20.0729
1288370,Walls,"Chase - GWB & Metal Stud 2 1/4""",,CurveMidpt,24.5521,19.2760,8.0833,24.5521,19.2760,24.5521,19.2760,24.4583,18.4792,24.6458,19.9792
1288371,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,21.5938,19.7708,8.0833,21.5938,19.7708,21.5938,19.7708,19.8958,19.4687,23.2917,20.0729
1290416,Doors,"32"" x 84""",205OPN,Point,22.2188,22.0573,8.0833,22.2188,22.0573,22.2188,22.0573,20.8854,21.8542,23.5521,22.2604
1297743,Walls,"Core - Concrete 12""",,CurveMidpt,-49.2500,42.7292,8.0833,-49.2500,42.7292,-49.2500,42.7292,-49.7500,42.2083,-48.7500,43.7500
1297976,Walls,"Core - Concrete 12""",,CurveMidpt,-39.8750,42.7292,8.0833,-39.8750,42.7292,-39.8750,42.7292,-40.3750,42.2083,-39.3750,43.7500
1299174,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,41.2604,-28.3385,0.0000,41.2604,-28.3385,41.2604,-28.3385,40.7708,-30.0521,41.7500,-26.6250
1299759,Walls,"Core - Concrete 12""",,CurveMidpt,45.9375,2.3750,0.0000,45.9375,2.3750,45.9375,2.3750,40.7500,1.8750,51.1250,2.8750
1300087,Walls,"Core - Concrete 12""",,CurveMidpt,45.8125,-20.1250,-16.9167,45.8125,-20.1250,45.8125,-20.1250,41.0000,-20.6250,50.6250,-19.6250
1300707,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,40.1198,-12.6849,-3.4583,40.1198,-12.6849,40.1198,-12.6849,39.9896,-28.3750,40.2500,3.1354
1300836,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-105.2135,18.4844,-5.9167,-105.2135,18.4844,-105.2135,18.4844,-110.9323,18.2604,-99.4948,18.7083
1302653,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-54.6771,39.8438,5.5000,-54.6771,39.8438,-54.6771,39.8438,-58.9271,39.6667,-50.4271,40.0208
1302690,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-58.9271,41.0339,5.5000,-58.9271,41.0339,-58.9271,41.0339,-59.1042,39.6667,-58.7500,42.2240
1302970,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-94.8151,34.4219,5.5000,-94.8151,34.4219,-94.8151,34.4219,-99.6250,34.2917,-90.1042,34.5521
1302972,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,-99.3490,38.3229,5.5000,-99.3490,38.3229,-99.3490,38.3229,-99.6250,34.4219,-99.0729,42.2240
1302973,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-94.8880,25.0781,5.5000,-94.8880,25.0781,-94.8880,25.0781,-99.6250,24.9479,-90.1042,25.2083
1303281,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-90.2812,29.7500,5.5000,-90.2812,29.7500,-90.2812,29.7500,-90.4583,25.0781,-90.1042,34.4219
1303290,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-99.4948,21.8932,5.5000,-99.4948,21.8932,-99.4948,21.8932,-99.6250,18.7083,-99.3646,25.0781
1304481,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-94.8151,34.4688,-5.9167,-94.8151,34.4688,-94.8151,34.4688,-99.6250,34.2917,-90.1042,34.6458
1304482,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,-99.3490,38.3464,-5.9167,-99.3490,38.3464,-99.3490,38.3464,-99.6250,34.4688,-99.0729,42.2240
1304483,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-94.9010,25.0781,-5.9167,-94.9010,25.0781,-94.9010,25.0781,-99.6250,24.9479,-90.3073,25.2083
1304484,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-90.2812,29.8568,-5.9167,-90.2812,29.8568,-90.2812,29.8568,-90.4583,25.2448,-90.1042,34.4688
1304485,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-99.4948,21.9193,-5.9167,-99.4948,21.9193,-99.4948,21.9193,-99.6250,18.7604,-99.3646,25.0781
1305280,Walls,Block 37 Pilaster,,CurveMidpt,-50.0104,-26.7500,-5.9167,-50.0104,-26.7500,-50.0104,-26.7500,-50.6042,-27.0833,-49.7500,-26.4167
1309342,Walls,"Interior - 5 1/2"" Partition (1-hr Smoke)",,CurveMidpt,-39.5938,5.7500,8.0833,-39.5938,5.7500,-39.5938,5.7500,-39.8229,2.4948,-39.3646,9.0052
1309343,Doors,"36"" x 84"" (20 MIN)",201C,Point,-39.5938,4.6875,8.0833,-39.5938,4.6875,-39.5938,4.6875,-42.8229,3.0208,-39.3229,6.3542
1309514,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-1.0833,28.0885,8.0833,-1.0833,28.0885,-1.0833,28.0885,-6.3437,27.9583,4.1771,28.2188
1309515,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-6.2135,23.4167,8.0833,-6.2135,23.4167,-6.2135,23.4167,-6.3437,18.6146,-6.0833,28.0885
1309516,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,4.0469,25.7734,8.0833,4.0469,25.7734,4.0469,25.7734,3.9167,23.4583,4.1771,28.0885
1309518,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,51.2552,-11.9870,8.0833,51.2552,-11.9870,51.2552,-11.9870,51.1250,-26.8490,51.3854,2.8750
1309519,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-39.2448,30.4010,8.0833,-39.2448,30.4010,-39.2448,30.4010,-39.3750,18.4479,-39.1146,42.2240
1309520,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-1.1094,18.7448,8.0833,-1.1094,18.7448,-1.1094,18.7448,-6.2135,18.6146,4.0729,18.8750
1309521,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,45.5755,3.0052,8.0833,45.5755,3.0052,45.5755,3.0052,40.1198,2.8750,51.0313,3.1354
1309522,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-44.5625,18.5781,8.0833,-44.5625,18.5781,-44.5625,18.5781,-49.8802,18.4479,-39.2448,18.7083
1309523,Walls,"Furring - GWB & Channels 1 7/8""",,CurveMidpt,3.9948,19.4766,8.0833,3.9948,19.4766,3.9948,19.4766,3.9167,18.7448,4.0729,20.2083
1319646,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,28.7005,21.9583,8.0833,28.7005,21.9583,28.7005,21.9583,24.4427,21.6562,32.9583,22.2604
1322532,Specialty Equipment,Wheel Chair Circle,,Point,6.4135,17.2917,8.0833,6.4135,17.2917,6.4135,17.2917,3.9135,14.7917,8.9135,19.7917
1342183,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-48.9546,18.0781,-3.4583,-48.9546,18.0781,-48.9546,18.0781,-49.5208,17.9479,-48.2582,18.2083
1342227,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-48.3884,18.3281,-3.4583,-48.3884,18.3281,-48.3884,18.3281,-48.5186,18.0781,-48.2582,18.5781
1343128,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,-49.5208,14.3542,-3.4583,-49.5208,14.3542,-49.5208,14.3542,-50.0104,9.5000,-49.0312,19.2083
1362233,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,4.4531,-29.1292,-3.4583,4.4531,-29.1292,4.4531,-29.1292,4.3229,-30.0916,4.5833,-28.1667
1362515,Columns,"24""D x 24""W",,Point,23.9167,-27.5417,0.0000,23.9167,-27.5417,23.9167,-27.5417,22.9167,-28.5417,24.9167,-26.5417
1362571,Columns,"24""D x 24""W",,Point,23.9167,-12.7083,0.0000,23.9167,-12.7083,23.9167,-12.7083,22.9167,-13.7083,24.9167,-11.7083
1362616,Columns,"24""D x 24""W",,Point,23.9167,2.5000,0.0000,23.9167,2.5000,23.9167,2.5000,22.9167,1.5000,24.9167,3.5000
1362837,Columns,"24""D x 24""W",,Point,41.2500,19.2083,0.0000,41.2500,19.2083,41.2500,19.2083,40.2500,18.2083,42.2500,20.2083
1362908,Columns,"24""D x 24""W",,Point,64.6314,19.2083,0.0000,64.6314,19.2083,64.6314,19.2083,63.6314,18.2083,65.6314,20.2083
1363010,Columns,"24""D x 24""W",,Point,68.8333,-12.7083,0.0000,68.8333,-12.7083,68.8333,-12.7083,67.8333,-13.7083,69.8333,-11.7083
1363187,Columns,"24""D x 24""W",,Point,61.7022,41.4583,0.0000,61.7022,41.4583,61.7022,41.4583,60.7022,40.4583,62.7022,42.4583
1363706,Columns,"24""D x 24""W",,Point,3.5833,-12.7083,0.0000,3.5833,-12.7083,3.5833,-12.7083,2.5833,-13.7083,4.5833,-11.7083
1363785,Columns,"24""D x 24""W",,Point,3.5833,2.5000,0.0000,3.5833,2.5000,3.5833,2.5000,2.5833,1.5000,4.5833,3.5000
1374411,Columns,"24""D x 24""W",,Point,-90.7917,19.2083,0.0000,-90.7917,19.2083,-90.7917,19.2083,-91.7917,18.2604,-89.7917,20.2604
1376800,Columns,"24""D x 24""W",,Point,-20.2500,19.2083,0.0000,-20.2500,19.2083,-20.2500,19.2083,-21.2500,18.2083,-19.2500,20.2083
1376890,Columns,"24""D x 24""W",,Point,-20.2500,41.4583,0.0000,-20.2500,41.4583,-20.2500,41.4583,-21.2500,40.4583,-19.2500,42.4583
1376921,Columns,"24""D x 24""W",,Point,3.5833,41.4583,0.0000,3.5833,41.4583,3.5833,41.4583,2.5833,40.4583,4.5833,42.4583
